datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,temp_diff,year,month,day,hour,year_month,dayofweek
2011-06-13 14:00:00,2,0,1,1,28.7,31.82,34,16.9979,55,145,200,-3.120000000000001,2011,6,13,14,2011-6,0
2011-06-13 15:00:00,2,0,1,1,28.7,31.82,37,30.0026,58,127,185,-3.120000000000001,2011,6,13,15,2011-6,0
2011-06-13 16:00:00,2,0,1,1,28.7,31.82,37,27.9993,64,262,326,-3.120000000000001,2011,6,13,16,2011-6,0
2011-06-13 17:00:00,2,0,1,1,28.7,31.82,39,22.0028,72,529,601,-3.120000000000001,2011,6,13,17,2011-6,0
2011-06-13 18:00:00,2,0,1,1,28.7,31.82,37,23.9994,76,510,586,-3.120000000000001,2011,6,13,18,2011-6,0
2011-06-13 19:00:00,2,0,1,1,27.06,31.06,39,19.0012,75,348,423,-4.0,2011,6,13,19,2011-6,0
2011-06-13 20:00:00,2,0,1,1,26.24,31.06,44,16.9979,78,253,331,-4.82,2011,6,13,20,2011-6,0
2011-06-13 21:00:00,2,0,1,1,26.24,31.06,41,16.9979,40,178,218,-4.82,2011,6,13,21,2011-6,0
2011-06-13 22:00:00,2,0,1,1,25.42,31.06,46,15.0013,20,114,134,-5.639999999999997,2011,6,13,22,2011-6,0
2011-06-13 23:00:00,2,0,1,1,25.42,31.06,46,12.998,14,75,89,-5.639999999999997,2011,6,13,23,2011-6,0
2011-06-14 00:00:00,2,0,1,1,24.6,31.06,49,12.998,13,18,31,-6.459999999999997,2011,6,14,0,2011-6,1
2011-06-14 01:00:00,2,0,1,1,24.6,31.06,49,16.9979,3,10,13,-6.459999999999997,2011,6,14,1,2011-6,1
2011-06-14 02:00:00,2,0,1,1,24.6,31.06,49,19.0012,2,8,10,-6.459999999999997,2011,6,14,2,2011-6,1
2011-06-14 03:00:00,2,0,1,1,23.78,27.275,53,22.0028,1,1,2,-3.4949999999999974,2011,6,14,3,2011-6,1
2011-06-14 04:00:00,2,0,1,1,22.14,25.76,60,16.9979,0,3,3,-3.620000000000001,2011,6,14,4,2011-6,1
2011-06-14 05:00:00,2,0,1,1,22.14,25.76,56,22.0028,3,23,26,-3.620000000000001,2011,6,14,5,2011-6,1
2011-06-14 06:00:00,2,0,1,1,22.14,25.76,56,19.9995,6,107,113,-3.620000000000001,2011,6,14,6,2011-6,1
2011-06-14 07:00:00,2,0,1,1,22.96,26.515,52,27.9993,19,346,365,-3.5549999999999997,2011,6,14,7,2011-6,1
2011-06-14 08:00:00,2,0,1,1,23.78,27.275,49,26.0027,45,441,486,-3.4949999999999974,2011,6,14,8,2011-6,1
2011-06-14 09:00:00,2,0,1,1,25.42,31.06,46,12.998,19,174,193,-5.639999999999997,2011,6,14,9,2011-6,1
2011-06-14 10:00:00,2,0,1,1,25.42,31.06,46,15.0013,33,97,130,-5.639999999999997,2011,6,14,10,2011-6,1
2011-06-14 11:00:00,2,0,1,1,26.24,31.06,41,19.0012,40,103,143,-4.82,2011,6,14,11,2011-6,1
2011-06-14 12:00:00,2,0,1,1,26.24,31.06,41,23.9994,30,139,169,-4.82,2011,6,14,12,2011-6,1
2011-06-14 13:00:00,2,0,1,1,26.24,31.06,44,15.0013,33,176,209,-4.82,2011,6,14,13,2011-6,1
2011-06-14 14:00:00,2,0,1,2,26.24,31.06,47,12.998,41,118,159,-4.82,2011,6,14,14,2011-6,1
2011-06-14 15:00:00,2,0,1,1,26.24,31.06,47,11.0014,42,136,178,-4.82,2011,6,14,15,2011-6,1
2011-06-14 16:00:00,2,0,1,1,27.88,31.82,41,12.998,51,279,330,-3.9400000000000013,2011,6,14,16,2011-6,1
2011-06-14 17:00:00,2,0,1,3,26.24,31.06,50,19.0012,85,484,569,-4.82,2011,6,14,17,2011-6,1
2011-06-14 18:00:00,2,0,1,1,25.42,31.06,51,22.0028,65,473,538,-5.639999999999997,2011,6,14,18,2011-6,1
2011-06-14 19:00:00,2,0,1,1,26.24,31.06,50,23.9994,51,335,386,-4.82,2011,6,14,19,2011-6,1
2011-06-14 20:00:00,2,0,1,1,24.6,31.06,56,11.0014,60,237,297,-6.459999999999997,2011,6,14,20,2011-6,1
2011-06-14 21:00:00,2,0,1,1,24.6,31.06,56,19.9995,37,206,243,-6.459999999999997,2011,6,14,21,2011-6,1
2011-06-14 22:00:00,2,0,1,1,23.78,27.275,60,15.0013,29,159,188,-3.4949999999999974,2011,6,14,22,2011-6,1
2011-06-14 23:00:00,2,0,1,1,22.96,26.515,68,15.0013,19,91,110,-3.5549999999999997,2011,6,14,23,2011-6,1
2011-06-15 00:00:00,2,0,1,1,22.96,26.515,64,23.9994,8,44,52,-3.5549999999999997,2011,6,15,0,2011-6,2
2011-06-15 01:00:00,2,0,1,1,22.14,25.76,64,19.0012,0,14,14,-3.620000000000001,2011,6,15,1,2011-6,2
2011-06-15 02:00:00,2,0,1,1,21.32,25.0,63,15.0013,0,9,9,-3.6799999999999997,2011,6,15,2,2011-6,2
2011-06-15 03:00:00,2,0,1,1,20.5,24.24,68,16.9979,0,1,1,-3.7399999999999984,2011,6,15,3,2011-6,2
2011-06-15 04:00:00,2,0,1,1,20.5,24.24,63,19.0012,0,4,4,-3.7399999999999984,2011,6,15,4,2011-6,2
2011-06-15 05:00:00,2,0,1,1,19.68,23.485,67,19.0012,1,20,21,-3.8049999999999997,2011,6,15,5,2011-6,2
2011-06-15 06:00:00,2,0,1,1,20.5,24.24,63,16.9979,11,110,121,-3.7399999999999984,2011,6,15,6,2011-6,2
2011-06-15 07:00:00,2,0,1,1,22.14,25.76,60,8.9981,22,348,370,-3.620000000000001,2011,6,15,7,2011-6,2
2011-06-15 08:00:00,2,0,1,1,23.78,27.275,53,8.9981,53,445,498,-3.4949999999999974,2011,6,15,8,2011-6,2
2011-06-15 09:00:00,2,0,1,1,24.6,31.06,49,0.0,22,185,207,-6.459999999999997,2011,6,15,9,2011-6,2
2011-06-15 10:00:00,2,0,1,1,26.24,31.06,47,11.0014,27,108,135,-4.82,2011,6,15,10,2011-6,2
2011-06-15 11:00:00,2,0,1,1,27.88,31.82,36,0.0,49,115,164,-3.9400000000000013,2011,6,15,11,2011-6,2
2011-06-15 12:00:00,2,0,1,1,28.7,31.82,34,15.0013,33,178,211,-3.120000000000001,2011,6,15,12,2011-6,2
2011-06-15 13:00:00,2,0,1,1,30.34,32.575,28,19.0012,43,146,189,-2.235000000000003,2011,6,15,13,2011-6,2
2011-06-15 14:00:00,2,0,1,1,30.34,32.575,28,0.0,50,128,178,-2.235000000000003,2011,6,15,14,2011-6,2
2011-06-15 15:00:00,2,0,1,1,31.16,33.335,27,0.0,33,131,164,-2.1750000000000007,2011,6,15,15,2011-6,2
2011-06-15 16:00:00,2,0,1,1,31.16,33.335,27,8.9981,47,265,312,-2.1750000000000007,2011,6,15,16,2011-6,2
2011-06-15 17:00:00,2,0,1,1,30.34,32.575,28,7.0015,83,555,638,-2.235000000000003,2011,6,15,17,2011-6,2
2011-06-15 18:00:00,2,0,1,1,29.52,32.575,32,8.9981,80,527,607,-3.0550000000000033,2011,6,15,18,2011-6,2
2011-06-15 19:00:00,2,0,1,1,28.7,31.82,37,19.0012,54,362,416,-3.120000000000001,2011,6,15,19,2011-6,2
2011-06-15 20:00:00,2,0,1,1,27.06,31.06,44,11.0014,57,273,330,-4.0,2011,6,15,20,2011-6,2
2011-06-15 21:00:00,2,0,1,1,26.24,31.06,47,15.0013,48,209,257,-4.82,2011,6,15,21,2011-6,2
2011-06-15 22:00:00,2,0,1,1,25.42,31.06,50,7.0015,31,144,175,-5.639999999999997,2011,6,15,22,2011-6,2
2011-06-15 23:00:00,2,0,1,1,25.42,31.06,53,0.0,17,90,107,-5.639999999999997,2011,6,15,23,2011-6,2
2011-06-16 00:00:00,2,0,1,1,24.6,31.06,56,7.0015,9,38,47,-6.459999999999997,2011,6,16,0,2011-6,3
2011-06-16 01:00:00,2,0,1,1,23.78,27.275,60,0.0,4,13,17,-3.4949999999999974,2011,6,16,1,2011-6,3
2011-06-16 02:00:00,2,0,1,1,24.6,31.06,56,6.0032,1,4,5,-6.459999999999997,2011,6,16,2,2011-6,3
2011-06-16 03:00:00,2,0,1,2,22.96,26.515,73,6.0032,0,4,4,-3.5549999999999997,2011,6,16,3,2011-6,3
2011-06-16 04:00:00,2,0,1,2,22.96,26.515,68,7.0015,0,6,6,-3.5549999999999997,2011,6,16,4,2011-6,3
2011-06-16 05:00:00,2,0,1,1,24.6,30.305,64,12.998,7,18,25,-5.704999999999998,2011,6,16,5,2011-6,3
2011-06-16 06:00:00,2,0,1,3,23.78,27.275,73,11.0014,8,104,112,-3.4949999999999974,2011,6,16,6,2011-6,3
2011-06-16 07:00:00,2,0,1,3,22.96,26.515,78,11.0014,16,172,188,-3.5549999999999997,2011,6,16,7,2011-6,3
2011-06-16 08:00:00,2,0,1,2,24.6,29.545,69,8.9981,24,364,388,-4.945,2011,6,16,8,2011-6,3
2011-06-16 09:00:00,2,0,1,2,25.42,30.305,65,12.998,29,232,261,-4.884999999999998,2011,6,16,9,2011-6,3
2011-06-16 10:00:00,2,0,1,2,27.06,31.06,61,16.9979,18,103,121,-4.0,2011,6,16,10,2011-6,3
2011-06-16 11:00:00,2,0,1,2,27.88,31.82,61,19.9995,33,117,150,-3.9400000000000013,2011,6,16,11,2011-6,3
2011-06-16 12:00:00,2,0,1,1,29.52,33.335,54,26.0027,41,165,206,-3.8150000000000013,2011,6,16,12,2011-6,3
2011-06-16 13:00:00,2,0,1,2,29.52,33.335,54,16.9979,37,114,151,-3.8150000000000013,2011,6,16,13,2011-6,3
2011-06-16 14:00:00,2,0,1,2,29.52,33.335,54,22.0028,39,114,153,-3.8150000000000013,2011,6,16,14,2011-6,3
2011-06-16 15:00:00,2,0,1,2,28.7,32.575,61,19.9995,32,127,159,-3.8750000000000036,2011,6,16,15,2011-6,3
2011-06-16 16:00:00,2,0,1,3,27.06,31.06,69,12.998,36,258,294,-4.0,2011,6,16,16,2011-6,3
2011-06-16 17:00:00,2,0,1,2,26.24,29.545,78,7.0015,42,230,272,-3.3050000000000033,2011,6,16,17,2011-6,3
2011-06-16 18:00:00,2,0,1,1,26.24,28.79,83,15.0013,26,299,325,-2.5500000000000007,2011,6,16,18,2011-6,3
2011-06-16 19:00:00,2,0,1,1,25.42,28.79,83,19.0012,58,269,327,-3.3699999999999974,2011,6,16,19,2011-6,3
2011-06-16 20:00:00,2,0,1,1,25.42,28.79,83,22.0028,25,176,201,-3.3699999999999974,2011,6,16,20,2011-6,3
2011-06-16 21:00:00,2,0,1,3,25.42,28.79,83,16.9979,34,154,188,-3.3699999999999974,2011,6,16,21,2011-6,3
2011-06-16 22:00:00,2,0,1,3,25.42,28.79,83,16.9979,24,127,151,-3.3699999999999974,2011,6,16,22,2011-6,3
2011-06-16 23:00:00,2,0,1,3,24.6,28.03,83,16.9979,2,14,16,-3.4299999999999997,2011,6,16,23,2011-6,3
2011-06-17 00:00:00,2,0,1,1,22.96,26.515,88,6.0032,3,21,24,-3.5549999999999997,2011,6,17,0,2011-6,4
2011-06-17 01:00:00,2,0,1,1,22.96,26.515,94,8.9981,4,19,23,-3.5549999999999997,2011,6,17,1,2011-6,4
2011-06-17 02:00:00,2,0,1,1,22.96,26.515,94,7.0015,2,11,13,-3.5549999999999997,2011,6,17,2,2011-6,4
2011-06-17 03:00:00,2,0,1,1,22.96,26.515,94,7.0015,1,5,6,-3.5549999999999997,2011,6,17,3,2011-6,4
2011-06-17 04:00:00,2,0,1,1,22.14,25.76,94,8.9981,1,5,6,-3.620000000000001,2011,6,17,4,2011-6,4
2011-06-17 05:00:00,2,0,1,1,22.14,25.76,100,0.0,1,12,13,-3.620000000000001,2011,6,17,5,2011-6,4
2011-06-17 06:00:00,2,0,1,1,22.96,26.515,94,0.0,8,89,97,-3.5549999999999997,2011,6,17,6,2011-6,4
2011-06-17 07:00:00,2,0,1,1,24.6,28.03,83,0.0,25,225,250,-3.4299999999999997,2011,6,17,7,2011-6,4
2011-06-17 08:00:00,2,0,1,2,24.6,28.03,83,0.0,28,426,454,-3.4299999999999997,2011,6,17,8,2011-6,4
2011-06-17 09:00:00,2,0,1,1,28.7,32.575,58,12.998,28,196,224,-3.8750000000000036,2011,6,17,9,2011-6,4
2011-06-17 10:00:00,2,0,1,1,28.7,32.575,58,12.998,44,126,170,-3.8750000000000036,2011,6,17,10,2011-6,4
2011-06-17 11:00:00,2,0,1,1,27.88,31.82,69,16.9979,43,138,181,-3.9400000000000013,2011,6,17,11,2011-6,4
2011-06-17 12:00:00,2,0,1,1,28.7,32.575,65,16.9979,49,194,243,-3.8750000000000036,2011,6,17,12,2011-6,4
2011-06-17 13:00:00,2,0,1,1,30.34,34.09,62,19.0012,48,156,204,-3.7500000000000036,2011,6,17,13,2011-6,4
2011-06-17 14:00:00,2,0,1,1,31.16,34.85,52,12.998,73,142,215,-3.6900000000000013,2011,6,17,14,2011-6,4
2011-06-17 15:00:00,2,0,1,1,31.98,34.85,43,15.0013,62,181,243,-2.870000000000001,2011,6,17,15,2011-6,4
2011-06-17 16:00:00,2,0,1,1,31.16,34.09,45,11.0014,69,286,355,-2.9300000000000033,2011,6,17,16,2011-6,4
2011-06-17 17:00:00,2,0,1,3,31.16,34.09,40,12.998,85,467,552,-2.9300000000000033,2011,6,17,17,2011-6,4
2011-06-17 18:00:00,2,0,1,3,31.16,34.09,40,12.998,62,388,450,-2.9300000000000033,2011,6,17,18,2011-6,4
2011-06-17 19:00:00,2,0,1,3,26.24,28.79,83,16.9979,53,275,328,-2.5500000000000007,2011,6,17,19,2011-6,4
2011-06-17 20:00:00,2,0,1,1,26.24,29.545,78,7.0015,40,192,232,-3.3050000000000033,2011,6,17,20,2011-6,4
2011-06-17 21:00:00,2,0,1,1,26.24,29.545,78,6.0032,49,159,208,-3.3050000000000033,2011,6,17,21,2011-6,4
2011-06-17 22:00:00,2,0,1,1,25.42,28.03,88,8.9981,48,127,175,-2.6099999999999994,2011,6,17,22,2011-6,4
2011-06-17 23:00:00,2,0,1,1,25.42,28.79,83,8.9981,37,141,178,-3.3699999999999974,2011,6,17,23,2011-6,4
2011-06-18 00:00:00,2,0,0,1,25.42,28.03,88,8.9981,21,83,104,-2.6099999999999994,2011,6,18,0,2011-6,5
2011-06-18 01:00:00,2,0,0,1,25.42,28.79,83,7.0015,15,80,95,-3.3699999999999974,2011,6,18,1,2011-6,5
2011-06-18 02:00:00,2,0,0,1,24.6,27.275,88,0.0,16,37,53,-2.674999999999997,2011,6,18,2,2011-6,5
2011-06-18 03:00:00,2,0,0,1,24.6,27.275,88,6.0032,4,16,20,-2.674999999999997,2011,6,18,3,2011-6,5
2011-06-18 04:00:00,2,0,0,1,24.6,27.275,88,6.0032,1,4,5,-2.674999999999997,2011,6,18,4,2011-6,5
2011-06-18 05:00:00,2,0,0,1,25.42,28.79,83,0.0,1,6,7,-3.3699999999999974,2011,6,18,5,2011-6,5
2011-06-18 06:00:00,2,0,0,1,25.42,28.79,83,7.0015,9,18,27,-3.3699999999999974,2011,6,18,6,2011-6,5
2011-06-18 07:00:00,2,0,0,1,26.24,29.545,78,8.9981,12,45,57,-3.3050000000000033,2011,6,18,7,2011-6,5
2011-06-18 08:00:00,2,0,0,1,27.06,30.305,78,6.0032,28,103,131,-3.245000000000001,2011,6,18,8,2011-6,5
2011-06-18 09:00:00,2,0,0,1,28.7,32.575,61,15.0013,62,156,218,-3.8750000000000036,2011,6,18,9,2011-6,5
2011-06-18 10:00:00,2,0,0,1,29.52,34.09,62,12.998,68,176,244,-4.570000000000004,2011,6,18,10,2011-6,5
2011-06-18 11:00:00,2,0,0,1,29.52,34.09,62,8.9981,134,270,404,-4.570000000000004,2011,6,18,11,2011-6,5
2011-06-18 12:00:00,2,0,0,1,30.34,34.85,66,6.0032,162,258,420,-4.510000000000002,2011,6,18,12,2011-6,5
2011-06-18 13:00:00,2,0,0,1,31.16,34.85,55,0.0,135,192,327,-3.6900000000000013,2011,6,18,13,2011-6,5
2011-06-18 14:00:00,2,0,0,2,32.8,36.365,46,19.0012,138,196,334,-3.565000000000005,2011,6,18,14,2011-6,5
2011-06-18 15:00:00,2,0,0,2,33.62,37.88,46,8.9981,153,214,367,-4.260000000000005,2011,6,18,15,2011-6,5
2011-06-18 16:00:00,2,0,0,2,31.16,34.85,52,15.0013,193,275,468,-3.6900000000000013,2011,6,18,16,2011-6,5
2011-06-18 17:00:00,2,0,0,2,31.16,34.09,48,11.0014,210,239,449,-2.9300000000000033,2011,6,18,17,2011-6,5
2011-06-18 18:00:00,2,0,0,2,30.34,34.09,55,12.998,118,263,381,-3.7500000000000036,2011,6,18,18,2011-6,5
2011-06-18 19:00:00,2,0,0,2,30.34,33.335,51,7.0015,99,227,326,-2.995000000000001,2011,6,18,19,2011-6,5
2011-06-18 20:00:00,2,0,0,2,29.52,33.335,58,8.9981,61,127,188,-3.8150000000000013,2011,6,18,20,2011-6,5
2011-06-18 21:00:00,2,0,0,2,29.52,34.09,66,7.0015,58,125,183,-4.570000000000004,2011,6,18,21,2011-6,5
2011-06-18 22:00:00,2,0,0,2,29.52,34.09,62,8.9981,56,105,161,-4.570000000000004,2011,6,18,22,2011-6,5
2011-06-18 23:00:00,2,0,0,2,29.52,34.09,62,0.0,53,97,150,-4.570000000000004,2011,6,18,23,2011-6,5
2011-06-19 00:00:00,2,0,0,1,28.7,32.575,65,0.0,18,71,89,-3.8750000000000036,2011,6,19,0,2011-6,6
2011-06-19 01:00:00,2,0,0,2,28.7,32.575,65,6.0032,17,59,76,-3.8750000000000036,2011,6,19,1,2011-6,6
2011-06-19 02:00:00,2,0,0,1,27.88,31.82,74,6.0032,13,59,72,-3.9400000000000013,2011,6,19,2,2011-6,6
2011-06-19 03:00:00,2,0,0,2,27.06,30.305,78,8.9981,14,16,30,-3.245000000000001,2011,6,19,3,2011-6,6
2011-06-19 04:00:00,2,0,0,2,27.06,31.06,74,8.9981,7,10,17,-4.0,2011,6,19,4,2011-6,6
2011-06-19 05:00:00,2,0,0,2,27.06,30.305,78,0.0,7,12,19,-3.245000000000001,2011,6,19,5,2011-6,6
2011-06-19 06:00:00,2,0,0,2,27.06,30.305,78,11.0014,11,22,33,-3.245000000000001,2011,6,19,6,2011-6,6
2011-06-19 07:00:00,2,0,0,2,27.06,30.305,78,11.0014,35,36,71,-3.245000000000001,2011,6,19,7,2011-6,6
2011-06-19 08:00:00,2,0,0,3,27.88,31.82,74,7.0015,25,59,84,-3.9400000000000013,2011,6,19,8,2011-6,6
2011-06-19 09:00:00,2,0,0,2,27.88,31.82,74,7.0015,58,111,169,-3.9400000000000013,2011,6,19,9,2011-6,6
2011-06-19 10:00:00,2,0,0,2,28.7,32.575,61,7.0015,86,158,244,-3.8750000000000036,2011,6,19,10,2011-6,6
2011-06-19 11:00:00,2,0,0,2,29.52,33.335,58,6.0032,141,236,377,-3.8150000000000013,2011,6,19,11,2011-6,6
2011-06-19 12:00:00,2,0,0,2,30.34,34.09,55,6.0032,141,255,396,-3.7500000000000036,2011,6,19,12,2011-6,6
2011-06-19 13:00:00,2,0,0,2,30.34,33.335,51,0.0,149,214,363,-2.995000000000001,2011,6,19,13,2011-6,6
2011-06-19 14:00:00,2,0,0,3,30.34,34.09,58,7.0015,124,193,317,-3.7500000000000036,2011,6,19,14,2011-6,6
2011-06-19 15:00:00,2,0,0,2,30.34,34.09,55,7.0015,146,216,362,-3.7500000000000036,2011,6,19,15,2011-6,6
2011-06-19 16:00:00,2,0,0,2,31.16,34.09,48,0.0,121,257,378,-2.9300000000000033,2011,6,19,16,2011-6,6
2011-06-19 17:00:00,2,0,0,1,30.34,33.335,51,0.0,159,238,397,-2.995000000000001,2011,6,19,17,2011-6,6
2011-06-19 18:00:00,2,0,0,2,30.34,34.09,58,6.0032,78,218,296,-3.7500000000000036,2011,6,19,18,2011-6,6
2011-06-19 19:00:00,2,0,0,1,29.52,34.09,62,8.9981,94,217,311,-4.570000000000004,2011,6,19,19,2011-6,6
2011-06-19 20:00:00,2,0,0,1,28.7,32.575,70,12.998,86,146,232,-3.8750000000000036,2011,6,19,20,2011-6,6
2011-06-19 21:00:00,2,0,0,1,27.88,31.82,79,8.9981,57,110,167,-3.9400000000000013,2011,6,19,21,2011-6,6
2011-06-19 22:00:00,2,0,0,1,27.06,30.305,78,15.0013,38,114,152,-3.245000000000001,2011,6,19,22,2011-6,6
2011-06-19 23:00:00,2,0,0,1,27.06,30.305,78,12.998,14,78,92,-3.245000000000001,2011,6,19,23,2011-6,6
2011-07-01 00:00:00,3,0,1,1,27.06,31.06,50,0.0,20,48,68,-4.0,2011,7,1,0,2011-7,4
2011-07-01 01:00:00,3,0,1,1,27.06,31.06,50,0.0,15,16,31,-4.0,2011,7,1,1,2011-7,4
2011-07-01 02:00:00,3,0,1,1,25.42,30.305,69,0.0,6,7,13,-4.884999999999998,2011,7,1,2,2011-7,4
2011-07-01 03:00:00,3,0,1,1,26.24,31.06,53,0.0,5,6,11,-4.82,2011,7,1,3,2011-7,4
2011-07-01 04:00:00,3,0,1,1,25.42,31.06,57,0.0,1,5,6,-5.639999999999997,2011,7,1,4,2011-7,4
2011-07-01 05:00:00,3,0,1,1,24.6,30.305,64,8.9981,3,27,30,-5.704999999999998,2011,7,1,5,2011-7,4
2011-07-01 06:00:00,3,0,1,1,25.42,30.305,61,8.9981,11,97,108,-4.884999999999998,2011,7,1,6,2011-7,4
2011-07-01 07:00:00,3,0,1,1,27.06,31.06,54,7.0015,25,218,243,-4.0,2011,7,1,7,2011-7,4
2011-07-01 08:00:00,3,0,1,1,28.7,31.82,42,11.0014,39,453,492,-3.120000000000001,2011,7,1,8,2011-7,4
2011-07-01 09:00:00,3,0,1,1,30.34,32.575,35,11.0014,58,202,260,-2.235000000000003,2011,7,1,9,2011-7,4
2011-07-01 10:00:00,3,0,1,1,31.16,33.335,33,11.0014,61,109,170,-2.1750000000000007,2011,7,1,10,2011-7,4
2011-07-01 11:00:00,3,0,1,1,32.8,34.85,26,0.0,68,146,214,-2.0500000000000043,2011,7,1,11,2011-7,4
2011-07-01 12:00:00,3,0,1,1,32.8,34.85,26,0.0,83,180,263,-2.0500000000000043,2011,7,1,12,2011-7,4
2011-07-01 13:00:00,3,0,1,1,32.8,34.09,24,0.0,83,209,292,-1.2900000000000063,2011,7,1,13,2011-7,4
2011-07-01 14:00:00,3,0,1,1,33.62,34.85,23,12.998,78,225,303,-1.230000000000004,2011,7,1,14,2011-7,4
2011-07-01 15:00:00,3,0,1,1,33.62,34.85,21,16.9979,82,299,381,-1.230000000000004,2011,7,1,15,2011-7,4
2011-07-01 16:00:00,3,0,1,1,33.62,34.85,17,0.0,85,342,427,-1.230000000000004,2011,7,1,16,2011-7,4
2011-07-01 17:00:00,3,0,1,1,33.62,34.85,21,12.998,99,362,461,-1.230000000000004,2011,7,1,17,2011-7,4
2011-07-01 18:00:00,3,0,1,1,32.8,34.09,24,16.9979,98,324,422,-1.2900000000000063,2011,7,1,18,2011-7,4
2011-07-01 19:00:00,3,0,1,1,31.98,33.335,25,12.998,80,238,318,-1.3550000000000004,2011,7,1,19,2011-7,4
2011-07-01 20:00:00,3,0,1,1,29.52,32.575,42,15.0013,84,185,269,-3.0550000000000033,2011,7,1,20,2011-7,4
2011-07-01 21:00:00,3,0,1,1,28.7,31.82,45,12.998,69,149,218,-3.120000000000001,2011,7,1,21,2011-7,4
2011-07-01 22:00:00,3,0,1,1,28.7,31.82,42,0.0,49,173,222,-3.120000000000001,2011,7,1,22,2011-7,4
2011-07-01 23:00:00,3,0,1,1,27.88,31.82,47,6.0032,44,96,140,-3.9400000000000013,2011,7,1,23,2011-7,4
2011-07-02 00:00:00,3,0,0,1,27.88,31.82,47,6.0032,31,84,115,-3.9400000000000013,2011,7,2,0,2011-7,5
2011-07-02 01:00:00,3,0,0,1,27.06,31.06,54,0.0,20,58,78,-4.0,2011,7,2,1,2011-7,5
2011-07-02 02:00:00,3,0,0,1,26.24,31.06,53,0.0,9,43,52,-4.82,2011,7,2,2,2011-7,5
2011-07-02 03:00:00,3,0,0,1,26.24,31.06,53,0.0,5,21,26,-4.82,2011,7,2,3,2011-7,5
2011-07-02 04:00:00,3,0,0,1,25.42,30.305,61,0.0,3,8,11,-4.884999999999998,2011,7,2,4,2011-7,5
2011-07-02 05:00:00,3,0,0,1,23.78,27.275,73,7.0015,1,13,14,-3.4949999999999974,2011,7,2,5,2011-7,5
2011-07-02 06:00:00,3,0,0,1,25.42,30.305,69,7.0015,11,21,32,-4.884999999999998,2011,7,2,6,2011-7,5
2011-07-02 07:00:00,3,0,0,1,26.24,30.305,65,0.0,10,35,45,-4.065000000000001,2011,7,2,7,2011-7,5
2011-07-02 08:00:00,3,0,0,1,27.88,31.82,57,0.0,38,94,132,-3.9400000000000013,2011,7,2,8,2011-7,5
2011-07-02 09:00:00,3,0,0,1,30.34,33.335,51,6.0032,55,124,179,-2.995000000000001,2011,7,2,9,2011-7,5
2011-07-02 10:00:00,3,0,0,1,32.8,35.605,36,0.0,103,168,271,-2.8049999999999997,2011,7,2,10,2011-7,5
2011-07-02 11:00:00,3,0,0,1,32.8,35.605,36,6.0032,144,213,357,-2.8049999999999997,2011,7,2,11,2011-7,5
2011-07-02 12:00:00,3,0,0,1,33.62,35.605,30,8.9981,142,232,374,-1.9849999999999994,2011,7,2,12,2011-7,5
2011-07-02 13:00:00,3,0,0,1,33.62,35.605,30,7.0015,178,226,404,-1.9849999999999994,2011,7,2,13,2011-7,5
2011-07-02 14:00:00,3,0,0,1,34.44,35.605,20,0.0,177,215,392,-1.1649999999999991,2011,7,2,14,2011-7,5
2011-07-02 15:00:00,3,0,0,1,35.26,36.365,19,11.0014,168,163,331,-1.105000000000004,2011,7,2,15,2011-7,5
2011-07-02 16:00:00,3,0,0,1,36.08,37.12,22,15.0013,206,192,398,-1.0399999999999991,2011,7,2,16,2011-7,5
2011-07-02 17:00:00,3,0,0,1,34.44,36.365,30,15.0013,179,170,349,-1.9250000000000043,2011,7,2,17,2011-7,5
2011-07-02 18:00:00,3,0,0,1,33.62,35.605,30,19.0012,193,190,383,-1.9849999999999994,2011,7,2,18,2011-7,5
2011-07-02 19:00:00,3,0,0,1,32.8,34.85,33,15.0013,156,149,305,-2.0500000000000043,2011,7,2,19,2011-7,5
2011-07-02 20:00:00,3,0,0,1,31.16,34.09,45,19.0012,136,148,284,-2.9300000000000033,2011,7,2,20,2011-7,5
2011-07-02 21:00:00,3,0,0,1,30.34,33.335,48,12.998,95,137,232,-2.995000000000001,2011,7,2,21,2011-7,5
2011-07-02 22:00:00,3,0,0,1,29.52,33.335,51,11.0014,78,123,201,-3.8150000000000013,2011,7,2,22,2011-7,5
2011-07-02 23:00:00,3,0,0,1,29.52,33.335,54,19.0012,66,88,154,-3.8150000000000013,2011,7,2,23,2011-7,5
2011-07-03 00:00:00,3,0,0,1,28.7,32.575,58,15.0013,47,97,144,-3.8750000000000036,2011,7,3,0,2011-7,6
2011-07-03 01:00:00,3,0,0,2,28.7,32.575,61,11.0014,23,55,78,-3.8750000000000036,2011,7,3,1,2011-7,6
2011-07-03 02:00:00,3,0,0,1,28.7,32.575,58,12.998,19,50,69,-3.8750000000000036,2011,7,3,2,2011-7,6
2011-07-03 03:00:00,3,0,0,3,27.88,31.82,65,6.0032,8,25,33,-3.9400000000000013,2011,7,3,3,2011-7,6
2011-07-03 04:00:00,3,0,0,3,27.88,31.82,65,6.0032,3,2,5,-3.9400000000000013,2011,7,3,4,2011-7,6
2011-07-03 05:00:00,3,0,0,3,25.42,28.79,83,12.998,0,1,1,-3.3699999999999974,2011,7,3,5,2011-7,6
