datetime,count
2011-04-23 06:00:00,14.01
2011-04-23 07:00:00,62.18
2011-04-23 08:00:00,46.86
2011-04-23 09:00:00,61.55
2011-04-23 10:00:00,155.12
2011-04-23 11:00:00,97.27
2011-04-23 12:00:00,134.41
2011-04-23 13:00:00,146.2
2011-04-23 14:00:00,218.06
2011-04-23 15:00:00,238.93
2011-04-23 16:00:00,251.22
2011-04-23 17:00:00,300.99
2011-04-23 18:00:00,263.93
2011-04-23 19:00:00,166.1
2011-04-23 20:00:00,129.01
2011-04-23 21:00:00,108.15
2011-04-23 22:00:00,105.03
2011-04-23 23:00:00,80.77
2011-04-24 00:00:00,48.43
2011-04-24 01:00:00,35.8
2011-04-24 02:00:00,34.02
2011-04-24 03:00:00,29.39
2011-04-24 04:00:00,10.25
2011-04-24 05:00:00,11.2
2011-04-24 06:00:00,16.68
2011-04-24 07:00:00,97.52
2011-04-24 08:00:00,143.54
2011-04-24 09:00:00,168.07
2011-04-24 10:00:00,251.85
2011-04-24 11:00:00,303.57
2011-04-24 12:00:00,324.1
2011-04-24 13:00:00,327.15
2011-04-24 14:00:00,327.14
2011-04-24 15:00:00,324.72
2011-04-24 16:00:00,332.91
2011-04-24 17:00:00,326.16
2011-04-24 18:00:00,299.8
2011-04-24 19:00:00,153.81
2011-04-24 20:00:00,124.98
2011-04-24 21:00:00,80.24
2011-04-24 22:00:00,66.95
2011-04-24 23:00:00,55.64
2011-04-25 00:00:00,23.48
2011-04-25 01:00:00,11.02
2011-04-25 02:00:00,8.81
2011-04-25 03:00:00,4.6
2011-04-25 04:00:00,4.11
2011-04-25 05:00:00,13.18
2011-04-25 06:00:00,53.51
2011-04-25 07:00:00,187.85
2011-04-25 08:00:00,330.03
2011-04-25 09:00:00,159.12
2011-04-25 10:00:00,126.48
2011-04-25 11:00:00,130.54
2011-04-25 12:00:00,146.39
2011-04-25 13:00:00,144.08
2011-04-25 14:00:00,149.9
2011-04-25 15:00:00,152.46
2011-04-25 16:00:00,213.5
2011-04-25 17:00:00,393.6
2011-04-25 18:00:00,387.78
2011-04-25 19:00:00,287.8
2011-04-25 20:00:00,191.44
2011-04-25 21:00:00,147.75
2011-04-25 22:00:00,102.18
2011-04-25 23:00:00,57.18
2011-04-26 00:00:00,25.47
2011-04-26 01:00:00,13.39
2011-04-26 02:00:00,6.06
2011-04-26 03:00:00,3.79
2011-04-26 04:00:00,4.42
2011-04-26 05:00:00,8.22
2011-04-26 06:00:00,50.66
2011-04-26 07:00:00,210.2
2011-04-26 08:00:00,339.75
2011-04-26 09:00:00,147.99
2011-04-26 10:00:00,118.86
2011-04-26 11:00:00,122.7
2011-04-26 12:00:00,133.37
2011-04-26 13:00:00,139.4
2011-04-26 14:00:00,138.84
2011-04-26 15:00:00,139.27
2011-04-26 16:00:00,213.1
2011-04-26 17:00:00,393.69
2011-04-26 18:00:00,388.72
2011-04-26 19:00:00,255.79
2011-04-26 20:00:00,188.0
2011-04-26 21:00:00,138.51
2011-04-26 22:00:00,113.83
2011-04-26 23:00:00,61.89
2011-04-27 00:00:00,26.97
2011-04-27 01:00:00,12.25
2011-04-27 02:00:00,7.38
2011-04-27 03:00:00,3.74
2011-04-27 04:00:00,3.72
2011-04-27 05:00:00,7.98
2011-04-27 06:00:00,51.4
2011-04-27 07:00:00,196.7
2011-04-27 08:00:00,335.17
2011-04-27 09:00:00,142.9
2011-04-27 10:00:00,98.85
2011-04-27 11:00:00,99.61
2011-04-27 12:00:00,117.53
2011-04-27 13:00:00,115.06
2011-04-27 14:00:00,128.74
2011-04-27 15:00:00,135.79
2011-04-27 16:00:00,207.65
2011-04-27 17:00:00,252.61
2011-04-27 18:00:00,239.0
2011-04-27 19:00:00,252.68
2011-04-27 20:00:00,163.17
2011-04-27 21:00:00,120.13
2011-04-27 22:00:00,95.68
2011-04-27 23:00:00,60.25
2011-04-28 00:00:00,31.62
2011-04-28 01:00:00,14.79
2011-04-28 02:00:00,7.48
2011-04-28 03:00:00,5.47
2011-04-28 04:00:00,5.06
2011-04-28 05:00:00,7.98
2011-04-28 06:00:00,57.06
2011-04-28 07:00:00,191.99
2011-04-28 08:00:00,346.88
2011-04-28 09:00:00,143.38
2011-04-28 10:00:00,110.15
2011-04-28 11:00:00,102.75
2011-04-28 12:00:00,123.92
2011-04-28 13:00:00,113.41
2011-04-28 14:00:00,112.78
2011-04-28 15:00:00,138.14
2011-04-28 16:00:00,195.92
2011-04-28 17:00:00,361.39
2011-04-28 18:00:00,353.19
2011-04-28 19:00:00,276.91
2011-04-28 20:00:00,170.18
2011-04-28 21:00:00,136.23
2011-04-28 22:00:00,106.04
2011-04-28 23:00:00,85.28
2011-04-29 00:00:00,43.51
2011-04-29 01:00:00,21.42
2011-04-29 02:00:00,15.51
2011-04-29 03:00:00,6.72
2011-04-29 04:00:00,5.47
2011-04-29 05:00:00,12.27
2011-04-29 06:00:00,51.3
2011-04-29 07:00:00,204.67
2011-04-29 08:00:00,354.03
2011-04-29 09:00:00,189.0
2011-04-29 10:00:00,145.46
2011-04-29 11:00:00,166.51
2011-04-29 12:00:00,195.01
2011-04-29 13:00:00,194.32
2011-04-29 14:00:00,210.23
2011-04-29 15:00:00,188.72
2011-04-29 16:00:00,202.19
2011-04-29 17:00:00,319.23
2011-04-29 18:00:00,329.76
2011-04-29 19:00:00,211.15
2011-04-29 20:00:00,150.17
2011-04-29 21:00:00,123.05
2011-04-29 22:00:00,88.46
2011-04-29 23:00:00,51.75
2011-04-30 00:00:00,37.39
2011-04-30 01:00:00,29.85
2011-04-30 02:00:00,27.01
2011-04-30 03:00:00,20.51
2011-04-30 04:00:00,6.03
2011-04-30 05:00:00,6.31
2011-04-30 06:00:00,20.16
2011-04-30 07:00:00,32.88
2011-04-30 08:00:00,57.55
2011-04-30 09:00:00,159.13
2011-04-30 10:00:00,216.14
2011-04-30 11:00:00,260.71
2011-04-30 12:00:00,283.59
2011-04-30 13:00:00,284.06
2011-04-30 14:00:00,278.11
2011-04-30 15:00:00,284.46
2011-04-30 16:00:00,294.91
2011-04-30 17:00:00,310.73
2011-04-30 18:00:00,296.29
2011-04-30 19:00:00,216.58
2011-04-30 20:00:00,134.07
2011-04-30 21:00:00,100.58
2011-04-30 22:00:00,80.01
2011-04-30 23:00:00,58.57
2011-05-20 00:00:00,40.51
2011-05-20 01:00:00,20.14
2011-05-20 02:00:00,11.35
2011-05-20 03:00:00,5.22
2011-05-20 04:00:00,5.02
2011-05-20 05:00:00,23.34
2011-05-20 06:00:00,91.17
2011-05-20 07:00:00,271.51
2011-05-20 08:00:00,446.54
2011-05-20 09:00:00,215.61
2011-05-20 10:00:00,164.82
2011-05-20 11:00:00,177.1
2011-05-20 12:00:00,248.73
2011-05-20 13:00:00,224.89
2011-05-20 14:00:00,244.3
2011-05-20 15:00:00,263.54
2011-05-20 16:00:00,348.13
2011-05-20 17:00:00,445.17
2011-05-20 18:00:00,480.86
2011-05-20 19:00:00,318.63
2011-05-20 20:00:00,227.35
2011-05-20 21:00:00,191.46
2011-05-20 22:00:00,139.14
2011-05-20 23:00:00,113.62
2011-05-21 00:00:00,98.21
2011-05-21 01:00:00,76.13333333333333
2011-05-21 02:00:00,57.05
2011-05-21 03:00:00,26.34
2011-05-21 04:00:00,8.56
2011-05-21 05:00:00,9.36
2011-05-21 06:00:00,18.88
2011-05-21 07:00:00,49.03
2011-05-21 08:00:00,126.37
2011-05-21 09:00:00,207.42
2011-05-21 10:00:00,280.42
2011-05-21 11:00:00,367.86
2011-05-21 12:00:00,377.01
2011-05-21 13:00:00,396.5
2011-05-21 14:00:00,391.53
2011-05-21 15:00:00,399.84
2011-05-21 16:00:00,397.54
2011-05-21 17:00:00,369.91
2011-05-21 18:00:00,352.01
2011-05-21 19:00:00,326.76
2011-05-21 20:00:00,232.2
2011-05-21 21:00:00,203.52
2011-05-21 22:00:00,148.73
2011-05-21 23:00:00,120.28
2011-05-22 00:00:00,107.65
2011-05-22 01:00:00,73.77
2011-05-22 02:00:00,55.22
2011-05-22 03:00:00,30.56
2011-05-22 04:00:00,11.7
2011-05-22 05:00:00,12.85
2011-05-22 06:00:00,11.61
2011-05-22 07:00:00,40.92
2011-05-22 08:00:00,86.99
2011-05-22 09:00:00,170.64
2011-05-22 10:00:00,270.48
2011-05-22 11:00:00,363.67
2011-05-22 12:00:00,378.93
2011-05-22 13:00:00,380.92
2011-05-22 14:00:00,340.99
2011-05-22 15:00:00,378.7
2011-05-22 16:00:00,380.08
2011-05-22 17:00:00,367.3083333333333
2011-05-22 18:00:00,345.91
2011-05-22 19:00:00,309.88
2011-05-22 20:00:00,241.28
2011-05-22 21:00:00,177.42
2011-05-22 22:00:00,126.02
2011-05-22 23:00:00,86.71
2011-05-23 00:00:00,29.26
2011-05-23 01:00:00,19.08
2011-05-23 02:00:00,6.52
2011-05-23 03:00:00,4.03
2011-05-23 04:00:00,5.28
2011-05-23 05:00:00,18.01
2011-05-23 06:00:00,93.74
2011-05-23 07:00:00,239.0
2011-05-23 08:00:00,385.58
2011-05-23 09:00:00,184.74
2011-05-23 10:00:00,117.6
2011-05-23 11:00:00,148.05
2011-05-23 12:00:00,184.62
2011-05-23 13:00:00,185.59
2011-05-23 14:00:00,160.14
2011-05-23 15:00:00,162.44
2011-05-23 16:00:00,277.34
2011-05-23 17:00:00,458.94
2011-05-23 18:00:00,495.57
2011-05-23 19:00:00,368.61
2011-05-23 20:00:00,241.56
2011-05-23 21:00:00,121.19
2011-05-23 22:00:00,121.64
2011-05-23 23:00:00,67.21
2011-05-24 00:00:00,24.49
2011-05-24 01:00:00,12.43
2011-05-24 02:00:00,6.81
2011-05-24 03:00:00,4.56
2011-05-24 04:00:00,5.4
2011-05-24 05:00:00,18.74
2011-05-24 06:00:00,107.48
2011-05-24 07:00:00,150.51
2011-05-24 08:00:00,314.95
2011-05-24 09:00:00,201.46
2011-05-24 10:00:00,124.9
2011-05-24 11:00:00,144.4
2011-05-24 12:00:00,180.24
2011-05-24 13:00:00,187.97
2011-05-24 14:00:00,159.62
2011-05-24 15:00:00,178.03
2011-05-24 16:00:00,287.02
2011-05-24 17:00:00,454.36
2011-05-24 18:00:00,506.03
2011-05-24 19:00:00,360.93
2011-05-24 20:00:00,278.29
2011-05-24 21:00:00,217.67
2011-05-24 22:00:00,91.78
2011-05-24 23:00:00,77.19
2011-05-25 00:00:00,24.78
2011-05-25 01:00:00,13.14
2011-05-25 02:00:00,8.46
2011-05-25 03:00:00,4.62
2011-05-25 04:00:00,5.02
2011-05-25 05:00:00,21.02
2011-05-25 06:00:00,102.58
2011-05-25 07:00:00,311.34
2011-05-25 08:00:00,443.24
2011-05-25 09:00:00,207.74
2011-05-25 10:00:00,128.11
2011-05-25 11:00:00,146.82
2011-05-25 12:00:00,198.76
2011-05-25 13:00:00,186.43
2011-05-25 14:00:00,162.54
2011-05-25 15:00:00,170.34
2011-05-25 16:00:00,291.35
2011-05-25 17:00:00,542.1
2011-05-25 18:00:00,492.67
2011-05-25 19:00:00,390.27
2011-05-25 20:00:00,297.59
2011-05-25 21:00:00,211.66
2011-05-25 22:00:00,152.75
2011-05-25 23:00:00,83.5
2011-05-26 00:00:00,64.34
2011-05-26 01:00:00,28.9
2011-05-26 02:00:00,10.82
2011-05-26 03:00:00,5.05
2011-05-26 04:00:00,5.25
2011-05-26 05:00:00,19.8
2011-05-26 06:00:00,93.48
2011-05-26 07:00:00,228.08
2011-05-26 08:00:00,436.15
2011-05-26 09:00:00,201.89
2011-05-26 10:00:00,116.77
2011-05-26 11:00:00,155.07
2011-05-26 12:00:00,187.28
2011-05-26 13:00:00,171.82
2011-05-26 14:00:00,166.01
2011-05-26 15:00:00,166.55
2011-05-26 16:00:00,272.03
2011-05-26 17:00:00,517.08
2011-05-26 18:00:00,468.44
2011-05-26 19:00:00,360.0
2011-05-26 20:00:00,288.36
2011-05-26 21:00:00,200.35
2011-05-26 22:00:00,154.23
2011-05-26 23:00:00,116.91
2011-05-27 00:00:00,66.48
2011-05-27 01:00:00,26.47
2011-05-27 02:00:00,14.75
2011-05-27 03:00:00,6.58
2011-05-27 04:00:00,5.93
2011-05-27 05:00:00,27.06
2011-05-27 06:00:00,102.46
2011-05-27 07:00:00,272.43
2011-05-27 08:00:00,458.17
2011-05-27 09:00:00,222.39
2011-05-27 10:00:00,152.67
2011-05-27 11:00:00,162.41
2011-05-27 12:00:00,221.43
2011-05-27 13:00:00,222.94
2011-05-27 14:00:00,215.92
2011-05-27 15:00:00,221.14
2011-05-27 16:00:00,328.01
2011-05-27 17:00:00,524.28
2011-05-27 18:00:00,441.74
2011-05-27 19:00:00,298.5
2011-05-27 20:00:00,218.9
2011-05-27 21:00:00,167.64
2011-05-27 22:00:00,145.71
2011-05-27 23:00:00,116.91
2011-05-28 00:00:00,105.84
2011-05-28 01:00:00,87.92
2011-05-28 02:00:00,57.2
2011-05-28 03:00:00,28.45
2011-05-28 04:00:00,8.82
2011-05-28 05:00:00,10.2
2011-05-28 06:00:00,23.66
2011-05-28 07:00:00,48.17
2011-05-28 08:00:00,111.55
2011-05-28 09:00:00,203.71
2011-05-28 10:00:00,279.5
2011-05-28 11:00:00,355.16
2011-05-28 12:00:00,375.27
2011-05-28 13:00:00,392.69
2011-05-28 14:00:00,390.25
2011-05-28 15:00:00,422.07
2011-05-28 16:00:00,408.02
2011-05-28 17:00:00,401.38833333333326
2011-05-28 18:00:00,337.67
2011-05-28 19:00:00,284.83
2011-05-28 20:00:00,274.95
2011-05-28 21:00:00,203.13
2011-05-28 22:00:00,173.2
2011-05-28 23:00:00,146.34
2011-05-29 00:00:00,115.34
2011-05-29 01:00:00,89.87
2011-05-29 02:00:00,60.7
2011-05-29 03:00:00,29.45
2011-05-29 04:00:00,10.3
2011-05-29 05:00:00,12.96
2011-05-29 06:00:00,13.38
2011-05-29 07:00:00,30.46
2011-05-29 08:00:00,83.13
2011-05-29 09:00:00,126.11
2011-05-29 10:00:00,218.81
2011-05-29 11:00:00,272.46
2011-05-29 12:00:00,339.4
2011-05-29 13:00:00,398.06
2011-05-29 14:00:00,374.75
2011-05-29 15:00:00,371.44
2011-05-29 16:00:00,346.26
2011-05-29 17:00:00,344.70099999999996
2011-05-29 18:00:00,255.13
2011-05-29 19:00:00,251.97
2011-05-29 20:00:00,228.03
2011-05-29 21:00:00,164.53
2011-05-29 22:00:00,114.78
2011-05-29 23:00:00,108.9
2011-05-30 00:00:00,101.46
2011-05-30 01:00:00,87.4
2011-05-30 02:00:00,54.18
2011-05-30 03:00:00,26.13
2011-05-30 04:00:00,14.86
2011-05-30 05:00:00,9.92
2011-05-30 06:00:00,39.06
2011-05-30 07:00:00,67.58
2011-05-30 08:00:00,131.26
2011-05-30 09:00:00,211.82
2011-05-30 10:00:00,281.53
2011-05-30 11:00:00,361.75
2011-05-30 12:00:00,370.08
2011-05-30 13:00:00,365.86
2011-05-30 14:00:00,365.75
2011-05-30 15:00:00,353.19
2011-05-30 16:00:00,362.36
2011-05-30 17:00:00,455.26
2011-05-30 18:00:00,443.02
2011-05-30 19:00:00,321.35
2011-05-30 20:00:00,326.48
2011-05-30 21:00:00,330.59
2011-05-30 22:00:00,255.22
2011-05-30 23:00:00,98.73
2011-05-31 00:00:00,33.55
2011-05-31 01:00:00,18.27
2011-05-31 02:00:00,7.78
2011-05-31 03:00:00,4.41
2011-05-31 04:00:00,6.17
2011-05-31 05:00:00,21.52
2011-05-31 06:00:00,109.33
2011-05-31 07:00:00,303.35
2011-05-31 08:00:00,441.52
2011-05-31 09:00:00,186.26
2011-05-31 10:00:00,125.56
2011-05-31 11:00:00,129.91
2011-05-31 12:00:00,154.39
2011-05-31 13:00:00,149.17
2011-05-31 14:00:00,141.4
2011-05-31 15:00:00,146.87
2011-05-31 16:00:00,236.68
2011-05-31 17:00:00,508.09
2011-05-31 18:00:00,505.31
2011-05-31 19:00:00,371.99
2011-05-31 20:00:00,277.59
2011-05-31 21:00:00,212.41
2011-05-31 22:00:00,145.92
2011-05-31 23:00:00,74.12
2011-06-20 00:00:00,30.74
2011-06-20 01:00:00,15.78
2011-06-20 02:00:00,7.41
2011-06-20 03:00:00,4.03
2011-06-20 04:00:00,4.59
2011-06-20 05:00:00,18.25
2011-06-20 06:00:00,96.93
2011-06-20 07:00:00,136.68
2011-06-20 08:00:00,312.01
2011-06-20 09:00:00,201.23
2011-06-20 10:00:00,113.6
2011-06-20 11:00:00,129.01
2011-06-20 12:00:00,174.54
2011-06-20 13:00:00,181.76
2011-06-20 14:00:00,169.68
2011-06-20 15:00:00,170.66
2011-06-20 16:00:00,287.71
2011-06-20 17:00:00,501.56
2011-06-20 18:00:00,536.85
2011-06-20 19:00:00,385.93
2011-06-20 20:00:00,296.82
2011-06-20 21:00:00,204.79
2011-06-20 22:00:00,123.26
2011-06-20 23:00:00,86.7
2011-06-21 00:00:00,29.89
2011-06-21 01:00:00,11.2
2011-06-21 02:00:00,6.79
2011-06-21 03:00:00,4.69
2011-06-21 04:00:00,5.4
2011-06-21 05:00:00,19.52
2011-06-21 06:00:00,118.53
2011-06-21 07:00:00,268.69
2011-06-21 08:00:00,427.28
2011-06-21 09:00:00,190.07
2011-06-21 10:00:00,109.0
2011-06-21 11:00:00,117.63
2011-06-21 12:00:00,165.37
2011-06-21 13:00:00,163.92
2011-06-21 14:00:00,156.29
2011-06-21 15:00:00,168.08
2011-06-21 16:00:00,277.52
2011-06-21 17:00:00,552.06
2011-06-21 18:00:00,490.0
2011-06-21 19:00:00,341.45
2011-06-21 20:00:00,225.73
2011-06-21 21:00:00,222.23
2011-06-21 22:00:00,157.2
2011-06-21 23:00:00,79.31
2011-06-22 00:00:00,32.78
2011-06-22 01:00:00,18.11
2011-06-22 02:00:00,7.1
2011-06-22 03:00:00,5.4
2011-06-22 04:00:00,5.85
2011-06-22 05:00:00,24.29
2011-06-22 06:00:00,108.92
2011-06-22 07:00:00,301.01
2011-06-22 08:00:00,438.68
2011-06-22 09:00:00,189.5
2011-06-22 10:00:00,126.1
2011-06-22 11:00:00,141.97
2011-06-22 12:00:00,168.67
2011-06-22 13:00:00,159.89
2011-06-22 14:00:00,162.67
2011-06-22 15:00:00,159.81
2011-06-22 16:00:00,255.78
2011-06-22 17:00:00,500.32
2011-06-22 18:00:00,481.95
2011-06-22 19:00:00,372.13
2011-06-22 20:00:00,285.2
2011-06-22 21:00:00,224.06
2011-06-22 22:00:00,165.04
2011-06-22 23:00:00,93.06
2011-06-23 00:00:00,42.74
2011-06-23 01:00:00,21.94
2011-06-23 02:00:00,9.8
2011-06-23 03:00:00,5.15
2011-06-23 04:00:00,6.0
2011-06-23 05:00:00,24.98
2011-06-23 06:00:00,121.35
2011-06-23 07:00:00,319.66
2011-06-23 08:00:00,435.29
2011-06-23 09:00:00,197.26
2011-06-23 10:00:00,130.23
2011-06-23 11:00:00,147.03
2011-06-23 12:00:00,166.68
2011-06-23 13:00:00,175.94
2011-06-23 14:00:00,161.13
2011-06-23 15:00:00,171.83
2011-06-23 16:00:00,287.03
2011-06-23 17:00:00,483.16
2011-06-23 18:00:00,495.45
2011-06-23 19:00:00,366.33
2011-06-23 20:00:00,293.9
2011-06-23 21:00:00,217.14
2011-06-23 22:00:00,165.1
2011-06-23 23:00:00,119.96
2011-06-24 00:00:00,55.97
2011-06-24 01:00:00,24.61
2011-06-24 02:00:00,12.68
2011-06-24 03:00:00,6.02
2011-06-24 04:00:00,5.78
2011-06-24 05:00:00,23.56
2011-06-24 06:00:00,99.85
2011-06-24 07:00:00,281.94
2011-06-24 08:00:00,453.5
2011-06-24 09:00:00,228.23
2011-06-24 10:00:00,138.25
2011-06-24 11:00:00,164.23
2011-06-24 12:00:00,215.97
2011-06-24 13:00:00,210.93
2011-06-24 14:00:00,223.66
2011-06-24 15:00:00,211.95
2011-06-24 16:00:00,335.24
2011-06-24 17:00:00,564.39
2011-06-24 18:00:00,483.12
2011-06-24 19:00:00,381.0
2011-06-24 20:00:00,286.68
2011-06-24 21:00:00,233.89
2011-06-24 22:00:00,197.2
2011-06-24 23:00:00,149.5
2011-06-25 00:00:00,122.24
2011-06-25 01:00:00,88.03
2011-06-25 02:00:00,57.25
2011-06-25 03:00:00,33.5
2011-06-25 04:00:00,10.12
2011-06-25 05:00:00,10.16
2011-06-25 06:00:00,32.89
2011-06-25 07:00:00,73.55
2011-06-25 08:00:00,155.54
2011-06-25 09:00:00,212.3
2011-06-25 10:00:00,297.99
2011-06-25 11:00:00,376.97
2011-06-25 12:00:00,424.46
2011-06-25 13:00:00,430.31
2011-06-25 14:00:00,429.98
2011-06-25 15:00:00,422.86
2011-06-25 16:00:00,410.0
2011-06-25 17:00:00,407.84
2011-06-25 18:00:00,394.95
2011-06-25 19:00:00,353.74
2011-06-25 20:00:00,297.31
2011-06-25 21:00:00,234.79
2011-06-25 22:00:00,198.56
2011-06-25 23:00:00,143.14
2011-06-26 00:00:00,102.8
2011-06-26 01:00:00,92.02
2011-06-26 02:00:00,71.84
2011-06-26 03:00:00,34.6
2011-06-26 04:00:00,12.54
2011-06-26 05:00:00,12.97
2011-06-26 06:00:00,27.95
2011-06-26 07:00:00,49.13
2011-06-26 08:00:00,100.78
2011-06-26 09:00:00,184.09
2011-06-26 10:00:00,293.66
2011-06-26 11:00:00,383.25
2011-06-26 12:00:00,412.37
2011-06-26 13:00:00,411.53
2011-06-26 14:00:00,409.56
2011-06-26 15:00:00,409.84
2011-06-26 16:00:00,407.32
2011-06-26 17:00:00,375.79
2011-06-26 18:00:00,366.865
2011-06-26 19:00:00,321.38
2011-06-26 20:00:00,239.74
2011-06-26 21:00:00,199.85
2011-06-26 22:00:00,191.39
2011-06-26 23:00:00,86.58
2011-06-27 00:00:00,40.74
2011-06-27 01:00:00,11.14
2011-06-27 02:00:00,9.41
2011-06-27 03:00:00,4.84
2011-06-27 04:00:00,5.29
2011-06-27 05:00:00,19.75
2011-06-27 06:00:00,113.87
2011-06-27 07:00:00,309.55
2011-06-27 08:00:00,391.79
2011-06-27 09:00:00,194.43
2011-06-27 10:00:00,119.24
2011-06-27 11:00:00,151.73
2011-06-27 12:00:00,189.17
2011-06-27 13:00:00,176.27
2011-06-27 14:00:00,165.31
2011-06-27 15:00:00,169.29
2011-06-27 16:00:00,283.8
2011-06-27 17:00:00,555.27
2011-06-27 18:00:00,507.63
2011-06-27 19:00:00,394.52
2011-06-27 20:00:00,312.58
2011-06-27 21:00:00,193.3
2011-06-27 22:00:00,134.75
2011-06-27 23:00:00,75.77
2011-06-28 00:00:00,31.41
2011-06-28 01:00:00,20.54
2011-06-28 02:00:00,9.61
2011-06-28 03:00:00,5.67
2011-06-28 04:00:00,6.3
2011-06-28 05:00:00,23.13
2011-06-28 06:00:00,112.43
2011-06-28 07:00:00,299.02
2011-06-28 08:00:00,436.63
2011-06-28 09:00:00,193.52
2011-06-28 10:00:00,117.62
2011-06-28 11:00:00,143.59
2011-06-28 12:00:00,167.75
2011-06-28 13:00:00,167.6
2011-06-28 14:00:00,149.43
2011-06-28 15:00:00,154.01
2011-06-28 16:00:00,250.1
2011-06-28 17:00:00,427.17
2011-06-28 18:00:00,394.55
2011-06-28 19:00:00,355.73
2011-06-28 20:00:00,295.35
2011-06-28 21:00:00,208.52
2011-06-28 22:00:00,158.34
2011-06-28 23:00:00,92.83
2011-06-29 00:00:00,34.07
2011-06-29 01:00:00,20.06
2011-06-29 02:00:00,7.27
2011-06-29 03:00:00,5.32
2011-06-29 04:00:00,5.89
2011-06-29 05:00:00,27.65
2011-06-29 06:00:00,111.03
2011-06-29 07:00:00,302.86
2011-06-29 08:00:00,461.77
2011-06-29 09:00:00,205.95
2011-06-29 10:00:00,122.89
2011-06-29 11:00:00,161.15
2011-06-29 12:00:00,202.84
2011-06-29 13:00:00,190.09
2011-06-29 14:00:00,162.75
2011-06-29 15:00:00,172.63
2011-06-29 16:00:00,297.04
2011-06-29 17:00:00,562.82
2011-06-29 18:00:00,557.61
2011-06-29 19:00:00,380.4
2011-06-29 20:00:00,294.15
2011-06-29 21:00:00,233.11
2011-06-29 22:00:00,169.03
2011-06-29 23:00:00,94.63
2011-06-30 00:00:00,46.12
2011-06-30 01:00:00,20.31
2011-06-30 02:00:00,8.6
2011-06-30 03:00:00,6.03
2011-06-30 04:00:00,6.2
2011-06-30 05:00:00,28.09
2011-06-30 06:00:00,117.99
2011-06-30 07:00:00,328.18
2011-06-30 08:00:00,453.63
2011-06-30 09:00:00,208.13
2011-06-30 10:00:00,127.87
2011-06-30 11:00:00,150.14
2011-06-30 12:00:00,210.61
2011-06-30 13:00:00,202.04
2011-06-30 14:00:00,161.65
2011-06-30 15:00:00,182.29
2011-06-30 16:00:00,296.99
2011-06-30 17:00:00,575.07
2011-06-30 18:00:00,561.7
2011-06-30 19:00:00,385.64
2011-06-30 20:00:00,303.75
2011-06-30 21:00:00,231.9
2011-06-30 22:00:00,168.76
2011-06-30 23:00:00,123.62
2011-07-20 00:00:00,34.3
2011-07-20 01:00:00,16.0
2011-07-20 02:00:00,6.23
2011-07-20 03:00:00,5.61
2011-07-20 04:00:00,6.49
2011-07-20 05:00:00,31.14
2011-07-20 06:00:00,124.24
2011-07-20 07:00:00,298.56
2011-07-20 08:00:00,436.32
2011-07-20 09:00:00,199.96
2011-07-20 10:00:00,115.54
2011-07-20 11:00:00,134.79
2011-07-20 12:00:00,163.31
2011-07-20 13:00:00,154.19
2011-07-20 14:00:00,150.24
2011-07-20 15:00:00,154.85
2011-07-20 16:00:00,247.46
2011-07-20 17:00:00,505.78
2011-07-20 18:00:00,507.58
2011-07-20 19:00:00,374.97
2011-07-20 20:00:00,292.49
2011-07-20 21:00:00,217.11
2011-07-20 22:00:00,163.59
2011-07-20 23:00:00,110.68
2011-07-21 00:00:00,46.83
2011-07-21 01:00:00,19.49
2011-07-21 02:00:00,7.75
2011-07-21 03:00:00,5.63
2011-07-21 04:00:00,5.42
2011-07-21 05:00:00,20.46
2011-07-21 06:00:00,123.26
2011-07-21 07:00:00,305.86
2011-07-21 08:00:00,436.07
2011-07-21 09:00:00,196.82
2011-07-21 10:00:00,122.05
2011-07-21 11:00:00,129.4
2011-07-21 12:00:00,146.94
2011-07-21 13:00:00,143.61
2011-07-21 14:00:00,139.14
2011-07-21 15:00:00,140.63
2011-07-21 16:00:00,237.5
2011-07-21 17:00:00,456.19
2011-07-21 18:00:00,457.58
2011-07-21 19:00:00,380.22
2011-07-21 20:00:00,282.4
2011-07-21 21:00:00,221.75
2011-07-21 22:00:00,171.0
2011-07-21 23:00:00,123.24
2011-07-22 00:00:00,57.48
2011-07-22 01:00:00,31.79
2011-07-22 02:00:00,19.73
2011-07-22 03:00:00,6.67
2011-07-22 04:00:00,7.04
2011-07-22 05:00:00,23.64
2011-07-22 06:00:00,104.4
2011-07-22 07:00:00,288.67
2011-07-22 08:00:00,451.67
2011-07-22 09:00:00,226.65
2011-07-22 10:00:00,139.4
2011-07-22 11:00:00,161.86
2011-07-22 12:00:00,194.5
2011-07-22 13:00:00,193.79
2011-07-22 14:00:00,191.14
2011-07-22 15:00:00,180.33
2011-07-22 16:00:00,311.53
2011-07-22 17:00:00,470.95
2011-07-22 18:00:00,457.04
2011-07-22 19:00:00,343.42
2011-07-22 20:00:00,282.56
2011-07-22 21:00:00,214.06
2011-07-22 22:00:00,196.66
2011-07-22 23:00:00,144.06
2011-07-23 00:00:00,105.16
2011-07-23 01:00:00,87.88
2011-07-23 02:00:00,68.23
2011-07-23 03:00:00,28.9
2011-07-23 04:00:00,10.73
2011-07-23 05:00:00,9.95
2011-07-23 06:00:00,34.9
2011-07-23 07:00:00,72.91
2011-07-23 08:00:00,158.86
2011-07-23 09:00:00,218.23
2011-07-23 10:00:00,290.61
2011-07-23 11:00:00,328.79
